date,total_amount_usd,total_amount_ars,customer_id,seller_id,shipping_id,er_date
2023-06-18,8392.00,0.00,755,2,1405,2023-06-18
2023-06-19,5895.00,0.00,2263,1,1406,2023-06-19
2023-06-19,5194.00,0.00,1916,2,1407,2023-06-19
2023-06-19,5694.00,0.00,196,3,1408,2023-06-19
2023-06-19,2398.00,0.00,677,1,1409,2023-06-19
2023-06-19,5597.00,0.00,2023,1,1410,2023-06-19
2023-06-19,7092.00,0.00,1776,3,1411,2023-06-19
2023-06-19,5694.00,0.00,1865,3,1412,2023-06-19
2023-06-20,10241.00,0.00,1070,2,1413,2023-06-20
2023-06-20,11490.00,0.00,2305,1,1414,2023-06-20
2023-06-20,6043.00,0.00,845,2,1415,2023-06-20
2023-06-20,3395.00,0.00,869,2,1416,2023-06-20
2023-06-20,8041.00,0.00,1475,2,1417,2023-06-20
2023-06-20,4696.00,0.00,2500,3,1418,2023-06-20
2023-06-21,4697.00,0.00,1407,1,1419,2023-06-21
2023-06-21,6696.00,0.00,60,1,1420,2023-06-21
2023-06-21,698.00,0.00,2176,3,1421,2023-06-21
2023-06-21,349.00,0.00,1882,1,1422,2023-06-21
2023-06-21,11689.00,0.00,150,1,1423,2023-06-21
2023-06-21,2895.00,0.00,1218,2,1424,2023-06-21
2023-06-21,5193.00,0.00,2247,1,1425,2023-06-21
2023-06-21,6995.00,0.00,358,2,1426,2023-06-21
2023-06-22,2796.00,0.00,1146,3,1427,2023-06-22
2023-06-22,3797.00,0.00,1936,3,1428,2023-06-22
2023-06-22,1598.00,0.00,1124,2,1429,2023-06-22
2023-06-22,4998.00,0.00,2032,1,1430,2023-06-22
2023-06-22,8788.00,0.00,729,3,1431,2023-06-22
2023-06-22,1248.00,0.00,2426,2,1432,2023-06-22
2023-06-22,2097.00,0.00,883,3,1433,2023-06-22
2023-06-22,6394.00,0.00,1596,1,1434,2023-06-22
2023-06-22,10593.00,0.00,2349,2,1435,2023-06-22
2023-06-22,3995.00,0.00,958,3,1436,2023-06-22
2023-06-22,2397.00,0.00,2309,1,1437,2023-06-22
2023-06-22,4297.00,0.00,663,3,1438,2023-06-22
2023-06-22,6094.00,0.00,1548,1,1439,2023-06-22
2023-06-23,4294.00,0.00,1411,2,1440,2023-06-23
2023-06-23,3196.00,0.00,2457,2,1441,2023-06-23
2023-06-23,9191.00,0.00,2374,2,1442,2023-06-23
2023-06-23,14889.00,0.00,1636,1,1443,2023-06-23
2023-06-23,8395.00,0.00,959,1,1444,2023-06-23
2023-06-23,8639.00,0.00,1962,2,1445,2023-06-23
2023-06-23,7293.00,0.00,2133,2,1446,2023-06-23
2023-06-23,4895.00,0.00,190,3,1447,2023-06-23
2023-06-23,1997.00,0.00,84,1,1448,2023-06-23
2023-06-23,5792.00,0.00,385,3,1449,2023-06-23
2023-06-23,8690.00,0.00,1485,2,1450,2023-06-23
2023-06-23,14189.00,0.00,1324,2,1451,2023-06-23
2023-06-24,249.00,0.00,1611,2,1452,2023-06-24
2023-06-24,999.00,0.00,813,3,1453,2023-06-24
2023-06-24,2198.00,0.00,1675,2,1454,2023-06-24
2023-06-24,3597.00,0.00,1062,2,1455,2023-06-24
2023-06-24,2996.00,0.00,597,3,1456,2023-06-24
2023-06-24,4395.00,0.00,379,1,1457,2023-06-24
2023-06-24,5841.00,0.00,1707,3,1458,2023-06-24
2023-06-24,1297.00,0.00,2405,1,1459,2023-06-24
2023-06-25,5942.00,0.00,216,3,1460,2023-06-25
2023-06-25,6342.00,0.00,1108,3,1461,2023-06-25
2023-06-25,9691.00,0.00,1140,3,1462,2023-06-25
2023-06-25,4045.00,0.00,481,2,1463,2023-06-25
2023-06-25,4644.00,0.00,610,2,1464,2023-06-25
2023-06-26,8794.00,0.00,80,3,1465,2023-06-26
2023-06-26,7195.00,0.00,890,1,1466,2023-06-26
2023-06-26,7194.00,0.00,904,1,1467,2023-06-26
2023-06-26,2443.00,0.00,360,3,1468,2023-06-26
2023-06-26,1794.00,0.00,752,2,1469,2023-06-26
2023-06-26,7141.00,0.00,306,2,1470,2023-06-26
2023-06-26,4896.00,0.00,1544,1,1471,2023-06-26
2023-06-26,11388.00,0.00,1390,3,1472,2023-06-26
2023-06-26,2397.00,0.00,56,3,1473,2023-06-26
2023-06-26,6293.00,0.00,1841,2,1474,2023-06-26
2023-06-26,6896.00,0.00,1168,2,1475,2023-06-26
2023-06-26,5143.00,0.00,397,1,1476,2023-06-26
2023-06-26,11189.00,0.00,2355,3,1477,2023-06-26
2023-06-26,2696.00,0.00,1226,2,1478,2023-06-26
2023-06-26,4242.00,0.00,277,3,1479,2023-06-26
2023-06-26,13490.00,0.00,345,2,1480,2023-06-26
2023-06-26,5395.00,0.00,289,2,1481,2023-06-26
2023-06-26,4993.00,0.00,1009,3,1482,2023-06-26
2023-06-26,897.00,0.00,2371,3,1483,2023-06-26
2023-06-26,10494.00,0.00,1272,1,1484,2023-06-26
2023-06-26,5343.00,0.00,1541,1,1485,2023-06-26
2023-06-27,11791.00,0.00,998,2,1486,2023-06-27
2023-06-27,5041.00,0.00,1438,3,1487,2023-06-27
2023-06-27,3997.00,0.00,1704,1,1488,2023-06-27
2023-06-27,6893.00,0.00,227,1,1489,2023-06-27
2023-06-27,1198.00,0.00,1756,2,1490,2023-06-27
2023-06-27,1297.00,0.00,1189,1,1491,2023-06-27
2023-06-27,1944.00,0.00,564,3,1492,2023-06-27
2023-06-27,4444.00,0.00,2133,1,1493,2023-06-27
2023-06-27,10992.00,0.00,31,2,1494,2023-06-27
2023-06-27,9892.00,0.00,2122,2,1495,2023-06-27
2023-06-27,747.00,0.00,2079,1,1496,2023-06-27
2023-06-27,3597.00,0.00,556,1,1497,2023-06-27
2023-06-27,6892.00,0.00,1895,3,1498,2023-06-27
2023-06-28,2996.00,0.00,1164,1,1499,2023-06-28
2023-06-28,3391.00,0.00,1708,1,1500,2023-06-28
2023-06-28,2997.00,0.00,2003,2,1501,2023-06-28
2023-06-28,1646.00,0.00,2155,2,1502,2023-06-28
2023-06-28,9893.00,0.00,1278,1,1503,2023-06-28
2023-06-28,598.00,0.00,1221,2,1504,2023-06-28
2023-06-28,598.00,0.00,1011,3,1505,2023-06-28
2023-06-28,2398.00,0.00,1784,3,1506,2023-06-28
2023-06-28,2994.00,0.00,1445,2,1507,2023-06-28
2023-06-29,17889.00,0.00,789,3,1508,2023-06-29
2023-06-29,1894.00,0.00,105,3,1509,2023-06-29
2023-06-29,3145.00,0.00,97,2,1510,2023-06-29
2023-06-29,10389.00,0.00,1630,1,1511,2023-06-29
2023-06-29,1799.00,0.00,526,1,1512,2023-06-29
2023-06-29,5640.00,0.00,2381,2,1513,2023-06-29
2023-06-29,1398.00,0.00,1436,1,1514,2023-06-29
2023-06-30,2397.00,0.00,1714,1,1515,2023-06-30
2023-06-30,11390.00,0.00,123,2,1516,2023-06-30
2023-06-30,9192.00,0.00,2464,3,1517,2023-06-30
2023-06-30,3395.00,0.00,634,2,1518,2023-06-30
2023-06-30,1597.00,0.00,483,1,1519,2023-06-30
2023-06-30,9691.00,0.00,1816,1,1520,2023-06-30
2023-06-30,1598.00,0.00,290,2,1521,2023-06-30
2023-06-30,13890.00,0.00,2223,3,1522,2023-06-30
2023-07-01,7493.00,0.00,1597,2,1523,2023-07-01
2023-07-01,1047.00,0.00,1640,1,1524,2023-07-01
2023-07-01,7891.00,0.00,612,3,1525,2023-07-01
2023-07-01,698.00,0.00,467,2,1526,2023-07-01
2023-07-01,3297.00,0.00,1101,2,1527,2023-07-01
2023-07-01,7041.00,0.00,177,3,1528,2023-07-01
2023-07-01,1598.00,0.00,2152,3,1529,2023-07-01
2023-07-01,2296.00,0.00,144,2,1530,2023-07-01
2023-07-01,3944.00,0.00,1208,2,1531,2023-07-01
2023-07-01,299.00,0.00,175,2,1532,2023-07-01
2023-07-02,4296.00,0.00,1853,3,1533,2023-07-02
2023-07-02,6194.00,0.00,118,3,1534,2023-07-02
2023-07-02,3196.00,0.00,1889,2,1535,2023-07-02
2023-07-02,7594.00,0.00,1304,1,1536,2023-07-02
2023-07-02,299.00,0.00,1789,3,1537,2023-07-02
2023-07-02,5944.00,0.00,1839,1,1538,2023-07-02
2023-07-02,5595.00,0.00,438,2,1539,2023-07-02
2023-07-02,5991.00,0.00,1906,3,1540,2023-07-02
2023-07-02,2697.00,0.00,2245,2,1541,2023-07-02
2023-07-02,6692.00,0.00,1333,2,1542,2023-07-02
2023-07-02,3297.00,0.00,1986,3,1543,2023-07-02
2023-07-02,3596.00,0.00,1703,1,1544,2023-07-02
2023-07-03,6093.00,0.00,1958,3,1545,2023-07-03
2023-07-03,8992.00,0.00,1302,1,1546,2023-07-03
2023-07-03,8994.00,0.00,380,2,1547,2023-07-03
2023-07-03,16888.00,0.00,1067,1,1548,2023-07-03
2023-07-03,10041.00,0.00,2163,2,1549,2023-07-03
2023-07-03,12591.00,0.00,2020,3,1550,2023-07-03
2023-07-03,1097.00,0.00,2066,2,1551,2023-07-03
2023-07-03,5441.00,0.00,707,3,1552,2023-07-03
2023-07-03,3392.00,0.00,1394,3,1553,2023-07-03
2023-07-03,8791.00,0.00,607,1,1554,2023-07-03
2023-07-04,5040.00,0.00,2116,1,1555,2023-07-04
2023-07-04,2896.00,0.00,2363,2,1556,2023-07-04
2023-07-04,7391.00,0.00,1944,2,1557,2023-07-04
2023-07-04,13588.00,0.00,197,3,1558,2023-07-04
2023-07-04,1996.00,0.00,637,1,1559,2023-07-04
2023-07-04,4792.00,0.00,535,3,1560,2023-07-04
2023-07-04,8040.00,0.00,769,2,1561,2023-07-04
2023-07-04,8087.00,0.00,800,1,1562,2023-07-04
2023-07-04,798.00,0.00,1611,1,1563,2023-07-04
2023-07-04,7193.00,0.00,1428,2,1564,2023-07-04
2023-07-05,7393.00,0.00,2498,2,1565,2023-07-05
2023-07-05,9289.00,0.00,1336,2,1566,2023-07-05
2023-07-05,5997.00,0.00,116,3,1567,2023-07-05
2023-07-05,9792.00,0.00,989,1,1568,2023-07-05
2023-07-05,1799.00,0.00,1987,2,1569,2023-07-05
2023-07-05,7593.00,0.00,391,3,1570,2023-07-05
2023-07-05,14691.00,0.00,94,3,1571,2023-07-05
2023-07-05,3596.00,0.00,1705,1,1572,2023-07-05
2023-07-05,5242.00,0.00,492,2,1573,2023-07-05
2023-07-05,2597.00,0.00,380,2,1574,2023-07-05
2023-07-06,7437.00,0.00,2149,2,1575,2023-07-06
2023-07-06,398.00,0.00,331,1,1576,2023-07-06
2023-07-06,3995.00,0.00,1251,2,1577,2023-07-06
2023-07-06,14988.00,0.00,1924,3,1578,2023-07-06
2023-07-06,4795.00,0.00,1427,2,1579,2023-07-06
2023-07-06,13237.00,0.00,2080,2,1580,2023-07-06
2023-07-06,899.00,0.00,140,2,1581,2023-07-06
2023-07-07,8390.00,0.00,193,1,1582,2023-07-07
2023-07-07,299.00,0.00,107,2,1583,2023-07-07
2023-07-07,7989.00,0.00,944,3,1584,2023-07-07
2023-07-07,3397.00,0.00,820,3,1585,2023-07-07
2023-07-07,3597.00,0.00,306,1,1586,2023-07-07
2023-07-07,12792.00,0.00,2069,3,1587,2023-07-07
2023-07-07,2096.00,0.00,1331,3,1588,2023-07-07
2023-07-07,899.00,0.00,1720,2,1589,2023-07-07
2023-07-07,2697.00,0.00,603,3,1590,2023-07-07
2023-07-07,1596.00,0.00,1749,3,1591,2023-07-07
2023-07-08,598.00,0.00,1195,1,1592,2023-07-08
2023-07-08,8893.00,0.00,1176,2,1593,2023-07-08
2023-07-09,1799.00,0.00,2139,2,1594,2023-07-09
2023-07-09,398.00,0.00,91,3,1595,2023-07-09
2023-07-09,5793.00,0.00,964,2,1596,2023-07-09
2023-07-09,8393.00,0.00,421,1,1597,2023-07-09
2023-07-09,2297.00,0.00,1727,2,1598,2023-07-09
2023-07-09,1746.00,0.00,1667,3,1599,2023-07-09
2023-07-09,6791.00,0.00,641,3,1600,2023-07-09
2023-07-09,2496.00,0.00,136,1,1601,2023-07-09
2023-07-09,1996.00,0.00,831,1,1602,2023-07-09
2023-07-10,1799.00,0.00,1226,1,1603,2023-07-10
2023-07-10,3795.00,0.00,2229,3,1604,2023-07-10
2023-07-10,4797.00,0.00,897,2,1605,2023-07-10
2023-07-10,13087.00,0.00,1693,2,1606,2023-07-10
2023-07-10,899.00,0.00,931,1,1607,2023-07-10
2023-07-10,11391.00,0.00,2280,3,1608,2023-07-10
2023-07-10,3195.00,0.00,2234,2,1609,2023-07-10
2023-07-11,9193.00,0.00,240,2,1610,2023-07-11
2023-07-11,349.00,0.00,881,2,1611,2023-07-11
2023-07-11,4491.00,0.00,802,2,1612,2023-07-11
2023-07-11,10391.00,0.00,1196,2,1613,2023-07-11
2023-07-11,8890.00,0.00,1787,3,1614,2023-07-11
2023-07-11,7893.00,0.00,83,1,1615,2023-07-11
2023-07-11,2845.00,0.00,1716,3,1616,2023-07-11
2023-07-11,11992.00,0.00,487,3,1617,2023-07-11
2023-07-11,3692.00,0.00,981,2,1618,2023-07-11
2023-07-11,7240.00,0.00,1582,1,1619,2023-07-11
2023-07-11,2945.00,0.00,2404,3,1620,2023-07-11
2023-07-11,4039.00,0.00,869,2,1621,2023-07-11
2023-07-12,199.00,0.00,1178,3,1622,2023-07-12
2023-07-12,8691.00,0.00,907,2,1623,2023-07-12
2023-07-12,2347.00,0.00,1567,2,1624,2023-07-12
2023-07-13,8942.00,0.00,666,3,1625,2023-07-13
2023-07-13,8292.00,0.00,315,2,1626,2023-07-13
2023-07-13,4494.00,0.00,1428,1,1627,2023-07-13
2023-07-13,5492.00,0.00,89,1,1628,2023-07-13
2023-07-13,598.00,0.00,2251,2,1629,2023-07-13
2023-07-13,3594.00,0.00,1554,1,1630,2023-07-13
2023-07-14,2198.00,0.00,180,2,1631,2023-07-14
2023-07-14,897.00,0.00,2006,1,1632,2023-07-14
2023-07-14,2997.00,0.00,1465,2,1633,2023-07-14
2023-07-14,10492.00,0.00,678,3,1634,2023-07-14
2023-07-14,2697.00,0.00,1655,1,1635,2023-07-14
2023-07-14,3996.00,0.00,228,2,1636,2023-07-14
2023-07-14,199.00,0.00,2027,3,1637,2023-07-14
2023-07-14,8689.00,0.00,163,3,1638,2023-07-14
2023-07-15,5595.00,0.00,1789,1,1639,2023-07-15
2023-07-15,8388.00,0.00,1898,2,1640,2023-07-15
2023-07-15,3943.00,0.00,667,3,1641,2023-07-15
2023-07-15,6689.00,0.00,1669,1,1642,2023-07-15
2023-07-15,5093.00,0.00,2436,1,1643,2023-07-15
2023-07-16,4243.00,0.00,2330,1,1644,2023-07-16
2023-07-16,13087.00,0.00,2168,1,1645,2023-07-16
2023-07-16,10792.00,0.00,1173,3,1646,2023-07-16
2023-07-16,599.00,0.00,261,3,1647,2023-07-16
2023-07-16,548.00,0.00,2168,1,1648,2023-07-16
2023-07-16,3597.00,0.00,128,3,1649,2023-07-16
2023-07-16,9695.00,0.00,1288,1,1650,2023-07-16
2023-07-16,3345.00,0.00,2172,1,1651,2023-07-16
2023-07-16,1798.00,0.00,1539,3,1652,2023-07-16
2023-07-16,9289.00,0.00,1156,2,1653,2023-07-16
2023-07-16,3198.00,0.00,103,1,1654,2023-07-16
2023-07-17,747.00,0.00,2467,1,1655,2023-07-17
2023-07-17,15089.00,0.00,1213,2,1656,2023-07-17
2023-07-17,17489.00,0.00,1611,1,1657,2023-07-17
2023-07-17,7492.00,0.00,2358,3,1658,2023-07-17
2023-07-17,8490.00,0.00,2182,3,1659,2023-07-17
2023-07-17,897.00,0.00,2376,3,1660,2023-07-17
2023-07-17,8991.00,0.00,839,3,1661,2023-07-17
2023-07-18,2897.00,0.00,1672,1,1662,2023-07-18
2023-07-18,5389.00,0.00,1181,1,1663,2023-07-18
2023-07-18,5589.00,0.00,44,3,1664,2023-07-18
2023-07-19,13394.00,0.00,1244,3,1665,2023-07-19
2023-07-19,11091.00,0.00,99,2,1666,2023-07-19
2023-07-19,897.00,0.00,835,1,1667,2023-07-19
2023-07-19,5294.00,0.00,800,1,1668,2023-07-19
2023-07-19,5893.00,0.00,1699,3,1669,2023-07-19
2023-07-19,7494.00,0.00,418,3,1670,2023-07-19
2023-07-19,2398.00,0.00,199,2,1671,2023-07-19
2023-07-19,10190.00,0.00,1488,1,1672,2023-07-19
2023-07-20,899.00,0.00,806,2,1673,2023-07-20
2023-07-20,11290.00,0.00,262,2,1674,2023-07-20
2023-07-20,3998.00,0.00,1511,2,1675,2023-07-20
2023-07-20,199.00,0.00,382,1,1676,2023-07-20
2023-07-20,3595.00,0.00,96,1,1677,2023-07-20
2023-07-20,2297.00,0.00,2192,3,1678,2023-07-20
2023-07-20,1099.00,0.00,2441,2,1679,2023-07-20
2023-07-21,6739.00,0.00,1500,1,1680,2023-07-21
2023-07-21,2597.00,0.00,2011,2,1681,2023-07-21
2023-07-21,7893.00,0.00,2164,2,1682,2023-07-21
2023-07-21,5741.00,0.00,107,1,1683,2023-07-21
2023-07-21,11087.00,0.00,1081,3,1684,2023-07-21
2023-07-21,999.00,0.00,1792,2,1685,2023-07-21
2023-07-21,5194.00,0.00,1358,3,1686,2023-07-21
2023-07-21,12294.00,0.00,1129,3,1687,2023-07-21
2023-07-21,7090.00,0.00,456,1,1688,2023-07-21
2023-07-21,4795.00,0.00,266,2,1689,2023-07-21
2023-07-21,5141.00,0.00,1542,3,1690,2023-07-21
2023-07-21,5997.00,0.00,1513,2,1691,2023-07-21
2023-07-22,2146.00,0.00,2379,3,1692,2023-07-22
2023-07-22,3297.00,0.00,2346,2,1693,2023-07-22
2023-07-22,4742.00,0.00,2490,3,1694,2023-07-22
2023-07-22,15390.00,0.00,2112,3,1695,2023-07-22
2023-07-22,1096.00,0.00,2373,1,1696,2023-07-22
2023-07-22,2697.00,0.00,2412,2,1697,2023-07-22
2023-07-23,4242.00,0.00,136,1,1698,2023-07-23
2023-07-23,3197.00,0.00,133,2,1699,2023-07-23
2023-07-23,13391.00,0.00,451,2,1700,2023-07-23
2023-07-23,698.00,0.00,1024,1,1701,2023-07-23
2023-07-23,3894.00,0.00,1910,1,1702,2023-07-23
2023-07-24,4794.00,0.00,1066,2,1703,2023-07-24
2023-07-24,7194.00,0.00,2441,1,1704,2023-07-24
2023-07-24,2997.00,0.00,1133,2,1705,2023-07-24
2023-07-24,6295.00,0.00,1115,3,1706,2023-07-24
2023-07-24,4696.00,0.00,1445,2,1707,2023-07-24
2023-07-24,4442.00,0.00,106,1,1708,2023-07-24
2023-07-24,4892.00,0.00,794,3,1709,2023-07-24
2023-07-24,7194.00,0.00,285,2,1710,2023-07-24
2023-07-24,6396.00,0.00,840,2,1711,2023-07-24
2023-07-24,6992.00,0.00,1450,1,1712,2023-07-24
2023-07-24,4696.00,0.00,1117,3,1713,2023-07-24
2023-07-24,4495.00,0.00,2459,1,1714,2023-07-24
2023-07-25,5894.00,0.00,113,2,1715,2023-07-25
2023-07-25,4841.00,0.00,1699,1,1716,2023-07-25
2023-07-25,9892.00,0.00,892,1,1717,2023-07-25
2023-07-25,5295.00,0.00,507,3,1718,2023-07-25
2023-07-25,7093.00,0.00,780,3,1719,2023-07-25
2023-07-25,799.00,0.00,1509,1,1720,2023-07-25
2023-07-26,6292.00,0.00,1874,2,1721,2023-07-26
2023-07-26,8742.00,0.00,1064,2,1722,2023-07-26
2023-07-26,8591.00,0.00,1675,3,1723,2023-07-26
2023-07-26,8544.00,0.00,94,1,1724,2023-07-26
2023-07-26,599.00,0.00,1788,2,1725,2023-07-26
2023-07-26,1199.00,0.00,1147,2,1726,2023-07-26
2023-07-26,1297.00,0.00,1491,1,1727,2023-07-26
2023-07-26,6488.00,0.00,853,1,1728,2023-07-26
2023-07-26,4694.00,0.00,1194,2,1729,2023-07-26
2023-07-27,7895.00,0.00,1130,1,1730,2023-07-27
2023-07-27,9792.00,0.00,398,1,1731,2023-07-27
2023-07-27,4195.00,0.00,66,1,1732,2023-07-27
2023-07-27,9891.00,0.00,782,3,1733,2023-07-27
2023-07-27,2097.00,0.00,2043,3,1734,2023-07-27
2023-07-27,2796.00,0.00,1959,1,1735,2023-07-27
2023-07-27,8094.00,0.00,1782,2,1736,2023-07-27
2023-07-27,4095.00,0.00,2122,2,1737,2023-07-27
2023-07-27,3996.00,0.00,1269,3,1738,2023-07-27
2023-07-27,6294.00,0.00,1321,3,1739,2023-07-27
2023-07-28,3597.00,0.00,1601,1,1740,2023-07-28
2023-07-28,12392.00,0.00,187,2,1741,2023-07-28
2023-07-28,897.00,0.00,388,1,1742,2023-07-28
2023-07-28,8192.00,0.00,34,1,1743,2023-07-28
2023-07-28,1944.00,0.00,2202,3,1744,2023-07-28
2023-07-28,6596.00,0.00,1784,1,1745,2023-07-28
2023-07-28,1798.00,0.00,2280,2,1746,2023-07-28
2023-07-29,7994.00,0.00,1649,1,1747,2023-07-29
2023-07-29,5794.00,0.00,1109,3,1748,2023-07-29
2023-07-29,598.00,0.00,1570,2,1749,2023-07-29
2023-07-29,3295.00,0.00,1578,1,1750,2023-07-29
2023-07-29,11491.00,0.00,514,2,1751,2023-07-29
2023-07-29,7793.00,0.00,1024,1,1752,2023-07-29
2023-07-29,2398.00,0.00,1837,2,1753,2023-07-29
2023-07-29,7044.00,0.00,759,2,1754,2023-07-29
2023-07-29,4142.00,0.00,264,1,1755,2023-07-29
2023-07-29,11693.00,0.00,1974,3,1756,2023-07-29
2023-07-29,5895.00,0.00,413,3,1757,2023-07-29
2023-07-30,1846.00,0.00,650,2,1758,2023-07-30
2023-07-30,2694.00,0.00,2135,3,1759,2023-07-30
2023-07-30,6795.00,0.00,262,1,1760,2023-07-30
2023-07-30,19088.00,0.00,891,2,1761,2023-07-30
2023-07-30,7497.00,0.00,538,2,1762,2023-07-30
2023-07-30,5596.00,0.00,1457,1,1763,2023-07-30
2023-07-31,12591.00,0.00,2370,1,1764,2023-07-31
2023-07-31,14188.00,0.00,19,3,1765,2023-07-31
2023-07-31,8742.00,0.00,2177,1,1766,2023-07-31
2023-07-31,3896.00,0.00,1882,3,1767,2023-07-31
2023-08-01,11593.00,0.00,2254,1,1768,2023-08-01
2023-08-01,7589.00,0.00,38,1,1769,2023-08-01
2023-08-01,15090.00,0.00,1717,2,1770,2023-08-01
2023-08-01,14289.00,0.00,514,1,1771,2023-08-01
2023-08-01,1545.00,0.00,725,2,1772,2023-08-01
2023-08-01,3396.00,0.00,1153,1,1773,2023-08-01
2023-08-01,7893.00,0.00,1220,3,1774,2023-08-01
2023-08-01,2198.00,0.00,1113,2,1775,2023-08-01
2023-08-01,5095.00,0.00,2323,1,1776,2023-08-01
2023-08-01,9493.00,0.00,2050,1,1777,2023-08-01
2023-08-02,9293.00,0.00,1611,2,1778,2023-08-02
2023-08-02,11493.00,0.00,548,1,1779,2023-08-02
2023-08-02,4295.00,0.00,2443,3,1780,2023-08-02
2023-08-02,1099.00,0.00,1407,2,1781,2023-08-02
2023-08-02,7194.00,0.00,1090,1,1782,2023-08-02
2023-08-03,15289.00,0.00,1841,1,1783,2023-08-03
2023-08-03,11091.00,0.00,82,2,1784,2023-08-03
2023-08-03,2697.00,0.00,1863,3,1785,2023-08-03
2023-08-03,3297.00,0.00,1187,1,1786,2023-08-03
2023-08-03,3494.00,0.00,1808,3,1787,2023-08-03
2023-08-03,8694.00,0.00,1206,3,1788,2023-08-03
2023-08-04,6892.00,0.00,341,2,1789,2023-08-04
2023-08-04,11293.00,0.00,798,3,1790,2023-08-04
2023-08-04,17188.00,0.00,1054,1,1791,2023-08-04
2023-08-04,2997.00,0.00,1791,1,1792,2023-08-04
2023-08-04,5091.00,0.00,278,3,1793,2023-08-04
2023-08-04,3893.00,0.00,1588,1,1794,2023-08-04
2023-08-04,11492.00,0.00,1256,2,1795,2023-08-04
2023-08-05,10541.00,0.00,663,1,1796,2023-08-05
2023-08-05,747.00,0.00,554,3,1797,2023-08-05
2023-08-05,12339.00,0.00,89,1,1798,2023-08-05
2023-08-05,3597.00,0.00,2231,3,1799,2023-08-05
2023-08-05,1896.00,0.00,1422,2,1800,2023-08-05
2023-08-05,7643.00,0.00,1404,3,1801,2023-08-05
2023-08-05,10390.00,0.00,620,1,1802,2023-08-05
2023-08-05,9495.00,0.00,84,1,1803,2023-08-05
2023-08-05,3998.00,0.00,344,3,1804,2023-08-05
2023-08-06,9292.00,0.00,1070,3,1805,2023-08-06
2023-08-06,5691.00,0.00,2252,3,1806,2023-08-06
2023-08-06,12739.00,0.00,2344,2,1807,2023-08-06
2023-08-06,2297.00,0.00,2340,3,1808,2023-08-06
2023-08-06,8293.00,0.00,1049,1,1809,2023-08-06
2023-08-06,6439.00,0.00,1894,2,1810,2023-08-06
2023-08-06,5895.00,0.00,958,1,1811,2023-08-06
2023-08-07,8291.00,0.00,582,2,1812,2023-08-07
2023-08-07,3292.00,0.00,2479,2,1813,2023-08-07
2023-08-07,3296.00,0.00,1544,1,1814,2023-08-07
2023-08-07,3598.00,0.00,2157,1,1815,2023-08-07
2023-08-08,4994.00,0.00,128,3,1816,2023-08-08
2023-08-08,1296.00,0.00,769,3,1817,2023-08-08
2023-08-08,3542.00,0.00,946,3,1818,2023-08-08
2023-08-08,11291.00,0.00,1697,2,1819,2023-08-08
2023-08-08,6891.00,0.00,1580,1,1820,2023-08-08
2023-08-08,299.00,0.00,1928,2,1821,2023-08-08
2023-08-09,1099.00,0.00,2304,1,1822,2023-08-09
2023-08-09,1496.00,0.00,2436,1,1823,2023-08-09
2023-08-09,2796.00,0.00,2054,3,1824,2023-08-09
2023-08-09,6193.00,0.00,1045,2,1825,2023-08-09
2023-08-09,11240.00,0.00,754,3,1826,2023-08-09
2023-08-10,1998.00,0.00,1598,2,1827,2023-08-10
2023-08-10,4044.00,0.00,2034,3,1828,2023-08-10
2023-08-10,4496.00,0.00,1252,1,1829,2023-08-10
2023-08-10,4194.00,0.00,1898,2,1830,2023-08-10
2023-08-10,897.00,0.00,1108,3,1831,2023-08-10
2023-08-10,2997.00,0.00,385,1,1832,2023-08-10
2023-08-10,1596.00,0.00,2241,3,1833,2023-08-10
2023-08-10,14588.00,0.00,821,1,1834,2023-08-10
2023-08-10,1198.00,0.00,2377,2,1835,2023-08-10
2023-08-11,1397.00,0.00,1399,1,1836,2023-08-11
2023-08-11,1295.00,0.00,487,1,1837,2023-08-11
2023-08-11,3393.00,0.00,1555,2,1838,2023-08-11
2023-08-11,2797.00,0.00,86,3,1839,2023-08-11
2023-08-11,10290.00,0.00,1682,3,1840,2023-08-11
2023-08-11,4040.00,0.00,2415,3,1841,2023-08-11
2023-08-11,4496.00,0.00,1423,3,1842,2023-08-11
2023-08-11,19089.00,0.00,1438,2,1843,2023-08-11
2023-08-11,2547.00,0.00,290,2,1844,2023-08-11
2023-08-12,2898.00,0.00,2090,3,1845,2023-08-12
2023-08-12,11392.00,0.00,2114,2,1846,2023-08-12
2023-08-12,15588.00,0.00,35,2,1847,2023-08-12
2023-08-12,7194.00,0.00,20,1,1848,2023-08-12
2023-08-13,3896.00,0.00,2200,1,1849,2023-08-13
2023-08-13,9289.00,0.00,1520,1,1850,2023-08-13
2023-08-13,3794.00,0.00,1705,1,1851,2023-08-13
2023-08-13,2147.00,0.00,1762,1,1852,2023-08-13
2023-08-13,7794.00,0.00,709,1,1853,2023-08-13
2023-08-13,8089.00,0.00,431,1,1854,2023-08-13
2023-08-13,899.00,0.00,1953,1,1855,2023-08-13
2023-08-13,10437.00,0.00,1217,3,1856,2023-08-13
2023-08-13,16489.00,0.00,550,1,1857,2023-08-13
2023-08-13,7894.00,0.00,595,3,1858,2023-08-13
2023-08-13,2397.00,0.00,577,2,1859,2023-08-13
2023-08-13,1197.00,0.00,2398,2,1860,2023-08-13
2023-08-13,5195.00,0.00,2487,3,1861,2023-08-13
